id,productId,date,unitsSold,revenue,avgPrice,viewCount,stockEndOfDay
d5ff2cea-3c30-4353-aac3-0fcdce913041,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-02,2,0,8627.358956091948,1,102
89602e51-c624-4282-9211-b8dc10e20604,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-04,8,0,8627.358956091948,1,37
dbede8b5-aba9-41b8-b140-a211375b91a6,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-06,3,0,8627.358956091948,1,60
08a70b92-8553-4960-b05a-c22fe7392e8a,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-07,3,0,8627.358956091948,3,69
b7077884-3e32-40a3-a48e-b43f03620f36,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-08,9,0,8627.358956091948,1,93
334e319c-6314-4da9-8c6f-71578399e719,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-09,0,0,8627.358956091948,3,95
85aaba83-c5af-4dca-aa1d-77ceb5989548,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-10,1,0,8627.358956091948,3,97
885592c7-4fa7-4886-a591-884dca05f5b4,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-11,9,0,8627.358956091948,2,89
ed0d7829-6bd8-4ec4-87a5-70ea00282c10,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-12,1,0,8627.358956091948,1,181
92d4db77-0671-4079-a06a-ab58cdba3144,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-13,5,0,8627.358956091948,2,102
066afc88-3aa3-4b57-aac1-1611e9ff2d8c,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-14,0,0,8627.358956091948,1,62
958826bf-a492-44c8-8729-e0073e93a2dc,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-15,7,0,8627.358956091948,1,113
b3d5e088-8760-4f1c-a211-90f0c6e3f25d,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-17,3,0,8627.358956091948,1,43
84d362c3-5b63-4943-ac0b-69e430dbf1bc,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-18,1,0,8627.358956091948,1,128
3368cb07-5481-47b6-9d16-e32861c844a4,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-19,8,0,8627.358956091948,2,23
267e4ff2-6879-465e-9d1f-decbcee64c94,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-20,2,0,8627.358956091948,1,18
e74bcd5c-96c8-45df-8a7a-5c5fa41ddf31,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-21,7,0,8627.358956091948,1,113
8b526216-0ffc-45e4-bdc7-11b31bab89fa,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-22,9,0,8627.358956091948,1,86
62b533e9-d109-4821-bf65-c6bd37ef62d7,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-24,9,0,8627.358956091948,3,165
54971db6-6eef-4823-84f9-1af51001db47,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-25,7,0,8627.358956091948,5,151
bbd6ffe4-3b1a-45ad-9450-4ed9653495b8,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-26,4,0,8627.358956091948,1,172
1bdccd4b-ba6b-464e-a961-85520dafe628,975551b7-f58a-46cd-94c2-cade240ffcee,2026-06-29,8,0,8627.358956091948,1,98
aba69901-b3ab-4043-be71-309d4d767a76,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-01,5,0,8627.358956091948,1,42
8da5054e-0c88-4010-a135-922b0ad11479,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-02,2,0,8627.358956091948,3,111
29562aad-ae23-4ba6-a021-1aefab1b848f,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-03,6,0,8627.358956091948,4,89
837d03b0-6914-4a14-ada3-55049c202a93,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-04,4,0,8627.358956091948,2,132
6fd655ee-6d0e-4cb6-8db2-59338523c992,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-05,3,0,8627.358956091948,1,77
5c5cb0ff-c4ff-4955-a522-3cc657a2dc97,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-06,1,0,8627.358956091948,4,141
c9e0b876-5757-4b73-be0d-1f289d494d48,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-07,4,0,8627.358956091948,3,129
ee118172-5801-42bc-ab3f-c6266faf5231,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-09,9,0,8627.358956091948,1,2
ce3c9067-931d-4050-ad12-f3b039fc2091,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-10,3,0,8627.358956091948,4,30
0f07f217-7d40-4932-8161-bd19bc25b8c6,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-11,4,0,8627.358956091948,3,102
470ad8f7-ce1b-4d58-949e-c217ff90ebb5,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-14,4,0,8627.358956091948,3,168
2d8aa859-4917-4666-93ae-5e8d32dbb48c,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-15,2,0,8627.358956091948,1,94
12dbf86e-9fee-4c05-8ea2-7cfd28d79938,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-16,3,0,8627.358956091948,5,48
56c259f6-6f56-4d12-93f0-86d143f8a88a,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-17,6,0,8627.358956091948,1,141
67ad1df6-7534-40a6-a3f2-6eecf74da0ca,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-18,6,0,8627.358956091948,2,114
0582f1c0-9f6e-4ce5-ac95-02fbde5544a7,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-19,9,0,8627.358956091948,3,30
9a7bf93f-ab73-4aca-b9cd-c5ffc0193247,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-20,3,0,8627.358956091948,4,114
0b1e1d67-21ca-4208-b75d-66913c1f8011,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-21,5,0,8627.358956091948,2,167
332c25ba-a3fe-43c2-8966-6e25fac82124,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-26,2,0,8627.358956091948,2,52
ce11eaee-5e22-4941-a69d-186d270cd59b,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-27,9,0,8627.358956091948,4,149
9cdac63f-79a3-4ad2-80eb-35d934926cc1,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-28,2,0,8627.358956091948,1,172
ca39915e-a51f-457b-a746-be6c83ff090b,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-29,3,0,8627.358956091948,1,33
84c998dd-960b-44ce-9edb-4e415a494fdf,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-30,8,0,8627.358956091948,4,97
0f1c76ba-bdae-482e-808f-21917b29ee2f,975551b7-f58a-46cd-94c2-cade240ffcee,2026-07-31,0,0,8627.358956091948,2,96
5a94f08c-265b-4879-b7ca-9bddae87710f,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-01,5,0,8627.358956091948,1,105
ae861936-498a-4648-983c-3236437fedda,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-02,4,0,8627.358956091948,1,197
14bae616-c5d3-4571-b51f-6db77556929c,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-03,2,0,8627.358956091948,2,127
0e6170bb-1b50-4900-a2df-ac6bdacb9875,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-05,5,0,8627.358956091948,1,160
d7e195e7-3372-49ec-aa67-699a19023ba8,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-06,7,0,8627.358956091948,3,127
8437c904-a344-4453-bda9-391c222c6ce8,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-07,1,0,8627.358956091948,2,25
05d6b5d6-1206-431c-8610-456aa34a81a1,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-08,2,0,8627.358956091948,5,132
98418876-cae8-47e9-9af0-83a95ceeb037,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-09,9,0,8627.358956091948,1,179
24ca9cca-668d-4d45-aaaa-5e46775fada0,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-10,7,0,8627.358956091948,1,69
4626a444-8ab4-418a-b81f-4c9332fb60cb,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-11,7,0,8627.358956091948,2,152
0934c78c-fa3e-4a54-a471-a939e8c634f4,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-12,0,0,8627.358956091948,3,105
e76b8abb-0318-424f-999e-42364602d844,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-13,9,0,8627.358956091948,2,41
085d8573-9f79-4b47-8a3e-ddf80f5561da,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-14,6,0,8627.358956091948,2,56
c3a03c37-a403-4ed2-8fee-0dbf18b13b49,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-15,0,0,8627.358956091948,1,167
36bbf2d9-1928-4e94-89e1-a923a1c6c0ae,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-16,0,0,8627.358956091948,3,54
6a2dd495-998c-4b20-998e-3081ba4b66f9,975551b7-f58a-46cd-94c2-cade240ffcee,2026-08-19,1,0,8627.358956091948,1,176
3d30dcb8-4288-404a-8e05-ba7e1071af1e,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-22,4,0,7318.778380647713,2,41
9f20a05c-aacc-4740-aef9-35715257416a,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-23,9,0,7318.778380647713,1,142
9951834f-dc29-48c7-b83d-2e85206d0f05,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-24,9,0,7318.778380647713,1,180
32f3a27d-ade9-45b6-bae6-2ea3b3ad4bb2,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-25,7,0,7318.778380647713,1,17
539781a9-d1b4-458f-99c6-e24e8710fe85,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-27,6,0,7318.778380647713,1,153
0863187b-0305-45dc-9931-3d4b9e4a0fe8,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-28,8,0,7318.778380647713,1,98
94e802bb-5b7b-4aa6-8670-73b84c7be29b,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-29,3,0,7318.778380647713,2,166
01541877-a92f-439d-a1c9-4cf1457689f9,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-05-30,5,0,7318.778380647713,3,145
f0499895-0992-4b00-ba44-5fd9df1a6f64,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-01,1,0,7318.778380647713,1,8
f4420ded-8a1d-4149-9b52-10746db738cb,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-02,5,0,7318.778380647713,1,72
75e6183e-4dce-48ca-9adf-3635afd1b121,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-03,6,0,7318.778380647713,2,173
f913b9e9-652e-4992-b0c6-15609ed41ba0,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-04,0,0,7318.778380647713,1,25
fd614d69-a86e-419b-a916-5fa9bfbf06cf,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-06,9,0,7318.778380647713,2,187
ff6b97f4-898d-4b15-9040-09588dfb62a3,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-07,6,0,7318.778380647713,1,167
422a59cc-5d94-460e-8888-f71db16135af,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-09,9,0,7318.778380647713,3,113
c06d0e4c-48e9-4b13-a1d2-c0fafeaf361c,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-10,2,0,7318.778380647713,1,40
73642810-d8bf-454a-864a-53f9a4a7ad15,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-11,8,0,7318.778380647713,4,60
83684859-029c-4636-91b2-c0dbda24b7a9,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-13,3,0,7318.778380647713,4,57
8de42541-301a-49e3-bd8c-d85f05f08207,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-14,7,0,7318.778380647713,2,107
494e3121-01c8-4ae9-a623-621f807cda5e,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-16,3,0,7318.778380647713,2,70
b830f8b2-a008-4ea8-bd6c-66bc059fd490,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-17,1,0,7318.778380647713,1,70
db4b1c25-1bd8-47ee-aa31-860ae2e0480c,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-18,9,0,7318.778380647713,4,167
dfc9c36d-677b-4545-b069-250ae2e2ed4c,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-19,8,0,7318.778380647713,1,87
33e793de-58da-48e9-b963-e1d0a985c799,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-20,2,0,7318.778380647713,1,118
2997646b-befc-4ea5-a83a-033a1944a8e5,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-21,2,0,7318.778380647713,1,145
f9288536-d0da-4c99-bc51-b5a019ede401,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-22,5,0,7318.778380647713,1,143
8baa6ef8-41bf-4778-ad29-77000dc5a77a,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-23,7,0,7318.778380647713,5,51
18d14fa8-d11c-430a-b74a-a2afb20c5ba4,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-24,9,0,7318.778380647713,1,81
9690c3dc-6af5-47e0-bf25-4724ea622d0e,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-25,5,0,7318.778380647713,1,10
1a3f20ed-e4ac-4de7-abc7-0b757c0812b5,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-26,9,0,7318.778380647713,1,120
c64ac2e5-bbb8-4083-b2d1-22166e4c2b30,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-27,8,0,7318.778380647713,3,58
2253005e-8158-4255-ab55-a9f97acec7c5,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-28,4,0,7318.778380647713,2,153
baf7c55f-aeff-4ba3-8ef5-e2ad5a4276e2,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-29,6,0,7318.778380647713,2,50
113f0533-8637-4ce5-85cd-379dc05c5acc,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-06-30,3,0,7318.778380647713,2,23
7299ad12-ad17-4e3f-8584-14fd513f524d,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-01,5,0,7318.778380647713,2,56
fa809f1b-1617-4557-8552-0dd1b50e843f,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-02,0,0,7318.778380647713,4,86
16ea3cc3-6d0b-44ec-9442-6b641b773f9d,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-03,2,0,7318.778380647713,1,49
90343524-7589-4a3b-881e-eeec827f5c10,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-04,3,0,7318.778380647713,2,44
f4ef77fd-8249-483f-a00f-99431cabe24c,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-05,5,0,7318.778380647713,2,109
9838db26-0bbf-4eef-a0da-cb9fe1294983,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-07,3,0,7318.778380647713,1,192
b1886f53-51d9-4bf9-94f5-c8e9e31c2922,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-08,0,0,7318.778380647713,1,176
391384c7-fe2c-4f87-bc2f-3319eb2efb46,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-09,4,0,7318.778380647713,2,51
042dad16-acf1-4ddc-be8d-034868f761db,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-10,0,0,7318.778380647713,4,65
e4969ba0-7151-4085-9e75-7c1e7a99bf72,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-11,9,0,7318.778380647713,3,139
96c4f720-12d6-4052-9880-0d5bb3465a5e,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-12,8,0,7318.778380647713,4,122
7bc59610-966a-49b2-b273-eeab653ad3df,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-13,2,0,7318.778380647713,1,184
a73dfe8b-8f52-466a-a0b2-019624203620,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-14,3,0,7318.778380647713,2,57
c3ecdeee-9de6-46b1-8197-b017714e6e8a,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-17,2,0,7318.778380647713,1,192
92fde016-2121-4015-b615-3664cd3df1c1,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-19,7,0,7318.778380647713,1,117
0ef0b19c-f693-4f76-bf6e-fe75f4528a53,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-20,9,0,7318.778380647713,2,176
c95e00ad-f43f-4c0d-b7fa-af5f54c6fc14,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-21,0,0,7318.778380647713,2,14
bde5d97b-8a48-4b5e-9d92-0b6897a0589d,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-22,7,0,7318.778380647713,1,130
d28e3a5e-ad62-452d-af34-d46463caae87,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-23,3,0,7318.778380647713,2,163
a2e5b785-53bd-4113-a033-201e21d91a64,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-25,8,0,7318.778380647713,2,99
bf9434e0-8c67-4ea8-b68e-386fbb3cd613,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-26,9,0,7318.778380647713,2,62
17e5253d-3ce7-4c2f-a842-9f315a81064a,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-27,9,0,7318.778380647713,3,57
5331fcb4-3dee-41ae-8d01-6a1496424746,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-28,7,0,7318.778380647713,3,107
562b3605-6803-4135-8c79-29d9477fa605,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-29,1,0,7318.778380647713,2,48
c786c017-bf90-44e3-8d83-bf2aeb1ea38b,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-07-31,0,0,7318.778380647713,5,135
c037d96c-4dc8-4f14-a6e8-1ea71963c7e4,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-01,0,0,7318.778380647713,2,7
538f631b-d61a-48b6-8bf6-fba20373cf2f,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-02,4,0,7318.778380647713,5,125
1032af74-b5e7-4870-b0de-d9ae9eca0fba,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-05,8,0,7318.778380647713,3,151
e704a64c-28cd-4033-a561-24fcdaf45ef9,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-06,9,0,7318.778380647713,2,161
5d3d74d4-05e0-4da5-8523-1795126b7dee,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-07,4,0,7318.778380647713,3,105
3baea4fb-3958-49c6-afd4-a29d3464ddc8,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-11,0,0,7318.778380647713,1,199
5e7f8bbd-ac39-47f4-a4e0-89d3dd9f3cfb,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-12,9,0,7318.778380647713,4,191
3f3042bb-885c-4985-9a3b-f0d9c42cc37b,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-13,6,0,7318.778380647713,2,154
5ddc0107-c1d3-499d-95cd-80687b2fad7b,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-14,9,0,7318.778380647713,2,19
6f9404cc-9f91-4d93-bd11-8aafdb9ddacc,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-15,8,0,7318.778380647713,1,124
52234d8c-89d3-42a3-b1b3-e2c02fab1111,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-16,1,0,7318.778380647713,1,35
507dfc7b-7344-4903-99de-f63e7abf56ab,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-17,7,0,7318.778380647713,1,113
e9a9782f-3932-4ef1-adcb-088a4efebbfb,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-18,9,0,7318.778380647713,1,154
3c49ae6e-5afb-4e36-b4b7-68db4000d1ce,9a712dc3-a9ec-4ab6-b011-7276ec2c49c2,2026-08-19,9,0,7318.778380647713,2,191
c597f8a6-79f3-4c64-b2ef-178f630ca23b,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-22,7,0,1744.6928452179568,2,54
bd38026e-4d7a-47b6-b962-83fe89e18cd7,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-23,8,0,1744.6928452179568,1,54
3e1f7fc4-8869-4871-ac66-693c34837fd8,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-24,7,0,1744.6928452179568,1,152
0ef1ae37-a726-463f-b430-10f0a774e477,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-25,9,0,1744.6928452179568,5,64
a82e455d-e0a0-4225-bb08-b9d7b55691f3,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-26,1,0,1744.6928452179568,1,195
39963cb7-6bae-4f8a-9a3b-8960bc9adff0,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-27,3,0,1744.6928452179568,2,133
e3dd2d7e-5082-4197-b15c-6a36f6b8e884,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-28,6,0,1744.6928452179568,3,169
77116bdb-63b2-4fef-9b57-ae88975f129d,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-29,5,0,1744.6928452179568,3,131
b784563a-6bdc-4239-841d-755ba955aea3,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-30,1,0,1744.6928452179568,3,40
9102080f-7279-4faf-b3e1-56d05a0fc7e1,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-05-31,2,0,1744.6928452179568,3,123
70e4db34-4d3b-4861-9344-ff77a513e904,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-02,6,0,1744.6928452179568,1,1
52904bb9-0e1a-4a35-b090-aed5fc6f5e40,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-03,5,0,1744.6928452179568,1,4
4bb27a21-d8fa-41cf-845f-fcc4122e77c2,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-04,4,0,1744.6928452179568,3,105
03ad49e1-e35c-47ce-a937-18caea59b86f,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-05,4,0,1744.6928452179568,4,13
8302fcef-1b68-41f7-904e-83fc537225fd,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-07,9,0,1744.6928452179568,2,92
fe8559d8-dfb9-443c-bc81-d34702bff468,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-08,3,0,1744.6928452179568,1,49
fb49d0bf-2e3e-4f66-9cd1-709e2afc35c6,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-09,6,0,1744.6928452179568,1,118
d00340b8-00a5-43f0-9d2c-182519e97cfe,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-11,6,0,1744.6928452179568,1,119
4555618a-9e9a-4822-866e-0abb4e3ee92d,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-12,8,0,1744.6928452179568,1,31
eae079d6-0f53-4ca7-a8aa-db7d9a69771a,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-15,8,0,1744.6928452179568,1,74
9d76e08c-6576-4cf2-8eb5-540809f1441c,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-16,7,0,1744.6928452179568,4,8
ce245159-dcd8-4cfe-88cf-07c90d95d22a,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-18,5,0,1744.6928452179568,3,146
3f77aedc-5eb6-4c70-8021-78fac52a305a,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-19,2,0,1744.6928452179568,2,191
8335b03d-0b5b-4635-a856-49a55191218b,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-20,2,0,1744.6928452179568,4,48
50bfa86b-a9e0-4f80-a2cd-543b9b85a371,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-21,1,0,1744.6928452179568,3,72
33badccd-02d4-47fa-9f48-4fc743423e55,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-22,9,0,1744.6928452179568,2,161
273aaef4-8f99-4bf7-9da0-bc543ab6a32d,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-23,3,0,1744.6928452179568,1,180
ed3d74e3-4af0-4a3d-b84d-56561abb09dc,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-25,1,0,1744.6928452179568,1,34
3fd8dfef-efcc-4be0-9bf9-dd64ac52764b,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-26,6,0,1744.6928452179568,2,101
000b4fbf-b08e-47d5-b094-5c70358951a0,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-27,5,0,1744.6928452179568,2,33
d7932d81-5910-4bb0-859f-06d66455b77c,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-29,5,0,1744.6928452179568,2,74
4e6f22fa-3b8d-40e5-a0b5-9e8cd700739a,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-06-30,6,0,1744.6928452179568,1,11
51154c7c-3ecd-4cea-990e-39239522f3cb,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-01,6,0,1744.6928452179568,1,115
99437785-8ff2-43f2-b469-5bbd67a34e3b,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-02,3,0,1744.6928452179568,3,67
185348ec-1def-46f4-a800-f1851ce63ec8,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-03,2,0,1744.6928452179568,2,48
ef00b495-3f59-42c7-baa0-f2e1aa4f4ebf,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-04,8,0,1744.6928452179568,1,47
1d442bec-d5db-40f7-af0d-c075f22f8732,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-05,0,0,1744.6928452179568,2,38
33d81938-d54d-4ab5-ae5a-6e56ad502c26,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-08,5,0,1744.6928452179568,1,22
be70c25a-78bb-49d8-bbca-eea8d1cd977b,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-09,8,0,1744.6928452179568,1,3
8adbeff3-5af4-4edc-8ce4-ced2e4c2a97d,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-10,9,0,1744.6928452179568,2,71
0571f64d-9417-4440-8b9c-93d76f14a140,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-11,9,0,1744.6928452179568,1,33
e2bc92a8-ac96-4a36-9af4-f98d024ea0c8,9b8ee665-8d39-4c15-a8a4-dd05406f3a4f,2026-07-12,4,0,1744.6928452179568,2,163
